propertycode,Maximum,Minimum,Normalized Maximum
599467,139.38,88.7,0.00705971150249342
599477,147.83,95.93,0.007527297034677692
599482,139.38,107.7,0.00705971150249342
599598,169.12,49.01,0.0087053912335183
599675,70.32,47.59,0.0032382373187483534
599706,174.86,88.7,0.009023017382007972
599796,113.6,87.79,0.005633160612586848
599816,97.08,76.43,0.004719017063275112
599847,102.24,53.71,0.005004548583520183
599895,74.36,50.19,0.0034617930051417806
599983,95.03,39.6,0.004605579153100231
600043,148.09,148.09,0.007541684281821823
600098,76.03,76.03,0.0035542034002598558
600420,75.91,34.39,0.0035475631323471793
600502,285.1,141.92,0.015123210171119703
600506,104.54,92.92,0.005131820385179808
600553,126.71,114.04,0.006358609882046707
600575,133.05,55.44,0.006709437370099759
600576,68.64,68.64,0.003145273567970889
600620,114.68,36.49,0.005692923023800933
600802,84.48,52.8,0.004021788932444128
600806,110.87,73.86,0.005482094517573469
600815,52.24,42.19,0.002237770286571829
601049,93.13,67.92,0.0045004415778161925
601052,105.48,64.29,0.005183835817162436
601518,72.81,17.85,0.003376022877936382
601709,44.68,44.68,0.0018194334080732374
601979,108.3,53.04,0.005339882113110323
602005,175.58,92.95,0.009062858989484028
602140,114.04,114.04,0.005657508261599995
602703,121.38,121.38,0.006063671315592012
602737,68.32,30.14,0.0031275661868704193
602740,34.08,34.08,0.0012328764091201865
602789,35.08,19.73,0.0012882119750591535
602975,93.83,72.98,0.00453917647397347
603205,160.5,73.91,0.008228398655124404
603369,119.96,60.82,0.005985094811958679
603416,101.37,88.7,0.0049564066411532815
603486,116.16,72.86,0.005774819661390604
603508,100.32,72.86,0.004898304296917366
604498,55.25,55.25,0.00240433034004812
604572,46.82,32.78,0.001937851519182627
606707,108.53,38.37,0.0053526092932762856
607110,131.99,93.98,0.006650781670204454
607369,39.26,35.34,0.0015195146406840358
608235,90.42,53.24,0.004350482194121592
608562,104.54,26.39,0.005131820385179808
608718,211.19,95.03,0.011033358492570646
608757,55.25,55.25,0.00240433034004812
611551,236.09,236.09,0.012411214084450926
615577,53.24,49.23,0.0022931058525107956
615693,112.77,87.43,0.005587232092857506
615726,83.41,62.3,0.0039625798768894325
615755,68.64,63.36,0.003145273567970889
616427,211.19,70.74,0.011033358492570646
619550,641.32,31.65,0.03483484546989856
620103,179.51,79.19,0.009280327763624167
620890,112.89,47.22,0.0055938723607701826
621124,526.96,99.46,0.028506670149118285
621136,180.23,82.1,0.009320169371100225
621363,82.36,57.02,0.003904477532653517
623418,199.92,109.5,0.010409726664438486
623424,134.62,76.35,0.006796314208623937
625115,178.45,157.34,0.009221672063728863
625495,508.24,140.21,0.027470788354740816
625898,188.82,164.56,0.00979550188251595
626359,87.4,40.18,0.004183368784985912
626436,132.61,89.41,0.006685089721086614
626876,248.14,126.71,0.013078007654015478
626952,226.18,63.0,0.011862838625995763
627114,80.37,40.18,0.003794359756434973
627295,110.51,51.23,0.005462173713835441
627429,102.95,81.83,0.0050438368353368495
627499,114.04,107.7,0.005657508261599995
627526,267.5,112.58,0.014149304210593882
627815,185.85,105.59,0.00963115525167722
627883,168.94,76.03,0.008695430831649286
628138,274.26,176.32,0.014523372636341299
628667,68.64,44.88,0.003145273567970889
628704,158.39,80.78,0.008111640610993183
628856,90.42,30.14,0.004350482194121592
628920,101.35,75.04,0.004955299929834502
628951,181.48,172.41,0.009389338828523932
628954,68.23,38.44,0.0031225859859359125
628974,103.28,87.79,0.005062097572096708
629103,102.24,60.93,0.005004548583520183
630162,107.7,77.29,0.005306680773546943
630454,205.9,105.59,0.01074063334875351
630529,89.75,89.75,0.004313407364942484
630908,424.48,118.78,0.022835881351692934
631211,107.7,44.35,0.005306680773546943
631250,73.91,58.07,0.0034368920004692453
631449,143.56,53.96,0.007291014168118302
632894,364.29,232.3,0.019505233637826507
633289,77.08,58.07,0.003612305744495771
633351,140.74,78.19,0.007134967872170416
633400,119.32,60.19,0.00594968004975774
633464,50.46,25.24,0.002139272979200467
633602,179.01,57.95,0.009252659980654684
634807,100.46,55.25,0.0049060512761488215
634860,79.37,46.77,0.003739024190496006
634876,107.7,82.36,0.005306680773546943
634927,85.35,62.28,0.0040699308748110286
635133,67.31,36.9,0.003071677265272063
635523,95.6,57.17,0.0046371204256854415
635677,150.69,70.33,0.007685556753263137
635904,109.77,98.67,0.005421225395040604
636267,89.75,68.64,0.004313407364942484
636408,130.6,85.39,0.006573865233549289
636519,76.03,58.07,0.0035542034002598558
636531,343.58,175.81,0.018359234067230498
637988,77.08,51.74,0.003612305744495771
638293,180.84,65.3,0.009353924066322995
638539,142.66,69.32,0.007241212158773231
639145,79.19,52.8,0.0037290637886269917
645430,73.33,60.28,0.0034047973722246445
645741,59.49,21.42,0.00263895313962934
645885,83.28,35.69,0.003955386253317367
645911,56.8,56.8,0.0024901004672535187
646019,52.11,25.94,0.0022305766629997633
646187,103.48,47.52,0.0050731646852845026
646222,124.35,24.11,0.006228017946430744
646387,51.23,51.23,0.0021818813649734717
646857,90.42,73.33,0.004350482194121592
646994,132.3,91.43,0.006667935695645534
647305,221.74,126.71,0.01161714871322675
647329,79.19,79.19,0.0037290637886269917
647347,64.25,34.27,0.0029023504334988234
647353,147.83,95.03,0.007527297034677692
647374,87.58,54.74,0.004193329186854926
647781,26.69,26.69,0.0008239465768312198
647885,100.32,80.78,0.004898304296917366
647935,125.58,112.52,0.0062960806925356745
648194,148.87,58.91,0.007584846023254217
648212,52.37,52.37,0.0022449639101438943
648225,98.2,58.07,0.004780992897126756
649228,109.46,38.07,0.0054040713695995245
649247,119.55,55.25,0.005962407229923703
650948,79.19,47.52,0.0037290637886269917
651016,95.03,95.03,0.004605579153100231
651429,87.79,87.79,0.004204949655702109
651660,95.03,95.03,0.004605579153100231
652129,242.0,195.54,0.012738247279150221
652134,277.71,212.24,0.014714280338830734
652135,137.27,91.87,0.006942953458362201
652139,212.24,62.83,0.01109146083680656
653811,59.39,53.44,0.0026334195830354434
654860,106.63,73.91,0.005247471717992248
654971,126.71,73.91,0.006358609882046707
655087,90.75,90.75,0.004368742930881451
655532,174.23,105.59,0.008988155975466422
657718,184.87,78.49,0.009576926397057033
657752,95.03,63.36,0.004605579153100231
658570,101.22,63.0,0.004948106306262436
658691,139.43,69.71,0.007062478280790369
658842,87.81,30.7,0.004206056367020888
658913,65.3,40.18,0.0029604527777347387
659993,95.03,95.03,0.004605579153100231
661197,473.39,299.77,0.025542343881767814
661198,73.91,52.8,0.0034368920004692453
662144,128.59,38.88,0.006462640746011965
662882,121.43,68.64,0.006066438093888961
662960,95.03,68.64,0.004605579153100231
663581,83.41,83.41,0.0039625798768894325
664027,221.02,110.51,0.011577307105750693
664658,86.75,66.1,0.004147400667125583
664991,98.77,59.49,0.004812534169711967
665096,131.99,89.75,0.006650781670204454
665619,195.2,69.2,0.010148542793206561
666192,147.83,73.91,0.007527297034677692
667191,149.49,68.81,0.007619154074136377
674037,100.08,70.89,0.004885023761092014
674073,102.17,102.17,0.005000675093904455
674218,73.91,68.64,0.0034368920004692453
674711,101.37,82.36,0.0049564066411532815
674723,150.79,119.74,0.0076910903098570335
676564,90.42,40.18,0.004350482194121592
676618,133.05,106.34,0.006709437370099759
677248,142.55,104.54,0.007235125246519945
677316,300.94,121.43,0.01599972553559294
677456,948.38,51.61,0.05182618434711779
677847,90.42,55.25,0.004350482194121592
678223,94.43,59.28,0.004572377813536851
678440,274.75,166.27,0.014550487063651392
679109,168.95,72.69,0.008695984187308676
679117,145.72,88.7,0.007410538990546471
679132,121.43,58.07,0.006066438093888961
679142,112.99,71.81,0.005599405917364079
679418,150.69,70.33,0.007685556753263137
680696,228.08,131.99,0.0119679762012798
682424,144.47,125.57,0.007341369533122762
683048,31.84,28.09,0.0011089247414169002
683330,80.37,65.3,0.003794359756434973
683989,97.46,63.6,0.00474004457833192
684299,146.98,69.62,0.0074802618036295685
684848,126.71,63.36,0.006358609882046707
684909,62.28,59.77,0.0027933393685990585
685089,210.97,120.55,0.011021184668064073
685227,422.36,67.32,0.022718569951902325
685355,41.36,16.07,0.0016357193291558667
685586,63.36,52.8,0.0028531017798131427
685662,84.48,84.48,0.004021788932444128
685703,93.83,49.52,0.00453917647397347
686805,129.89,84.64,0.006534576981732622
693823,238.58,77.46,0.012548999643638955
694090,235.21,63.36,0.012362518786424635
694642,82.36,25.34,0.003904477532653517
695322,147.83,73.91,0.007527297034677692
695794,191.7,122.59,0.009954868312420177
696411,126.71,53.6,0.006358609882046707
696701,84.58,62.9,0.004027322489038024
696963,151.17,151.17,0.0077121178249138405
697704,95.03,95.03,0.004605579153100231
699236,123.95,112.95,0.0062058837200551584
699423,136.42,73.84,0.006895918227314077
700788,137.27,91.87,0.006942953458362201
703961,148.69,88.41,0.007574885621385203
705433,152.05,84.47,0.007760813122940133
705746,96.39,77.9,0.0046808355227772255
705863,467.16,255.28,0.025197603305968052
705868,174.23,85.53,0.008988155975466422
705965,54.89,45.39,0.0023844095363100915
705982,217.7,136.15,0.01139359302683332
709554,171.06,114.04,0.008812742231439897
710893,146.77,99.25,0.0074686413347823865
711673,142.55,100.32,0.007235125246519945
711699,105.59,63.36,0.005189922729415723
711701,84.48,68.64,0.004021788932444128
711713,278.76,105.55,0.01477238268306665
713955,166.77,69.62,0.008575352653561729
715017,1004.63,1004.63,0.05493880993118469
715421,131.61,53.24,0.006629754155147647
716226,186.86,128.59,0.009687044173275577
716442,120.38,88.7,0.006008335749653045
717104,99.25,72.86,0.004839095241362671
717107,100.32,63.36,0.004898304296917366
718937,47.22,40.18,0.001959985745558214
719997,75.35,39.39,0.003516575215421358
720231,104.49,59.28,0.005129053606882859
720525,278.76,159.66,0.01477238268306665
722070,192.4,91.76,0.009993603208577454
722923,163.18,132.2,0.008376697971840836
722981,118.78,70.23,0.0059197988441506985
724720,86.2,51.94,0.004116966105859151
728918,78.94,33.55,0.00371522989714225
729530,493.68,162.75,0.026665102514669456
730798,88.41,71.83,0.004239257706584268
731094,104.7,42.83,0.0051406740757300425
731809,200.62,116.16,0.010448461560595763
732351,100.46,35.16,0.0049060512761488215
732366,55.25,40.18,0.00240433034004812
732391,126.59,67.81,0.006351969614134032
732837,95.03,44.35,0.004605579153100231
732853,125.66,70.32,0.006300507537810792
732864,147.83,83.41,0.007527297034677692
732985,35.95,18.26,0.001336353917426055
735045,281.33,84.48,0.014914595087529795
735100,153.1,89.75,0.007818915467176047
736189,79.15,44.65,0.0037268503659894335
738298,115.54,60.58,0.005740511610508445
738603,404.94,110.49,0.021754624393245516
738623,126.71,80.78,0.006358609882046707
740952,159.12,91.76,0.00815203557412863
741214,357.96,274.65,0.019154959505432844
741896,170.39,116.69,0.008775667402260788
743961,23.19,23.19,0.000630272096044835
744351,30.98,20.6,0.0010613361547093885
745850,205.74,75.03,0.010731779658203275
746290,125.66,65.78,0.006300507537810792
746368,80.23,52.8,0.0037866127772035177
746370,85.5,63.36,0.004078231209701874
746371,85.5,47.52,0.004078231209701874
746373,74.95,58.07,0.0034944409890457716
746800,212.79,105.49,0.011121895398072993
747291,32.67,32.67,0.001154853261146243
747509,227.48,56.14,0.011934774861716419
747540,67.18,57.44,0.0030644836416999976
748091,80.74,45.42,0.0038148339158323905
749032,84.48,79.19,0.004021788932444128
749243,88.97,52.45,0.00427024562351009
749633,351.62,351.62,0.018804132017379793
749741,133.05,56.49,0.006709437370099759
749918,95.03,73.91,0.004605579153100231
755746,47.52,40.89,0.001976586415339904
757590,275.75,73.33,0.01460582262959036
757703,551.45,408.06,0.02986183815896359
758527,147.83,61.77,0.007527297034677692
759356,209.07,88.85,0.010916047092780035
760206,133.22,111.32,0.006718844416309383
760273,207.84,40.42,0.010847984346675107
760529,251.15,80.37,0.01324456770749177
760674,76.98,34.94,0.0036067721879018745
761011,123.06,90.23,0.006156635066369477
761132,110.51,60.28,0.005462173713835441
761382,151.69,70.37,0.007740892319202104
762718,112.52,35.26,0.005573398201372764
763920,115.54,58.27,0.005740511610508445
763935,162.09,112.22,0.008316382204967361
764009,294.61,57.07,0.01564945140319928
764030,110.51,50.23,0.005462173713835441
764516,113.98,82.3,0.005654188127643657
765820,117.21,58.29,0.00583292200562652
768633,88.41,44.2,0.004239257706584268
768975,238.25,96.32,0.012530738906879094
771003,88.7,76.03,0.004255305020706568
771224,63.36,52.8,0.0028531017798131427
771300,105.59,66.52,0.005189922729415723
772045,34.12,27.91,0.0012350898317577451
772845,110.51,44.2,0.005462173713835441
772870,164.56,62.92,0.008453061052836611
773125,93.98,93.98,0.004547476808864315
776288,158.39,125.44,0.008111640610993183
776524,38.07,28.55,0.001453665317216665
776986,84.48,47.52,0.004021788932444128
776989,100.32,79.19,0.004898304296917366
777638,65.84,49.88,0.0029903339833417812
778100,122.47,52.8,0.006123987082465487
778807,60.28,52.24,0.002682668236721124
779084,140.15,69.71,0.007102319888266424
780032,88.97,34.84,0.00427024562351009
780467,80.37,52.24,0.003794359756434973
781367,87.62,43.09,0.004195542609492484
782007,178.45,129.88,0.009221672063728863
782139,609.26,249.2,0.033060787225895276
782179,340.57,71.53,0.018192674013754205
782620,320.48,207.97,0.01708098249404036
782996,146.33,55.75,0.007444293685769241
783297,116.16,79.19,0.005774819661390604
783462,105.59,73.91,0.005189922729415723
783578,89.75,73.91,0.004313407364942484
783721,107.7,107.7,0.005306680773546943
783722,126.71,95.03,0.006358609882046707
783895,486.57,167.39,0.026271666640843398
783907,148.35,64.52,0.007556071528965954
784916,49.23,42.19,0.002071210233095537
785076,318.63,89.34,0.016978611697053267
785242,115.37,110.41,0.005731104564298821
785517,109.82,88.7,0.005423992173337553
785618,290.34,175.81,0.015413168536639888
785712,80.37,45.21,0.003794359756434973
785728,129.1,80.56,0.0064908618846408386
785943,148.72,61.47,0.007576545688363372
786313,79.37,39.18,0.003739024190496006
786432,84.69,54.74,0.004033409401291311
786715,155.79,78.86,0.007967768139551868
787109,73.77,35.34,0.00342914502123779
787987,144.5,41.81,0.007343029600100931
787993,163.14,80.25,0.008374484549203276
788094,130.86,90.42,0.006588252480693422
788156,252.2,90.82,0.013302670051727685
788885,40.84,25.52,0.0016069448348676042
789357,198.52,51.74,0.010332256872123934
790641,95.44,40.18,0.004628266735135207
790643,95.44,39.18,0.004628266735135207
790670,85.39,45.21,0.004072144297448587
791960,50.23,40.18,0.0021265457990345044
797291,100.18,68.16,0.004890557317685911
798148,112.58,60.93,0.005576718335329103
798835,58.27,47.22,0.0025714437491838
799202,56.26,47.82,0.0024602192616464762
799911,250.15,69.32,0.013189232141552803
807061,390.05,143.61,0.0209306778164143
808513,166.8,88.62,0.008577012720539897
808754,174.23,137.27,0.008988155975466422
808773,46.73,41.86,0.0019328713182481198
809069,121.43,58.07,0.006066438093888961
809082,101.37,88.7,0.0049564066411532815
809164,147.83,126.71,0.007527297034677692
809286,273.56,43.63,0.014484637740184022
809295,73.02,38.94,0.0033876433467835646
809297,52.24,29.3,0.002237770286571829
809322,49.73,28.59,0.002098878016065021
809664,202.74,82.36,0.010565772960386374
809795,80.23,63.36,0.0037866127772035177
809806,174.23,95.03,0.008988155975466422
809815,115.09,72.86,0.00571561060583591
809823,100.32,95.03,0.004898304296917366
809827,179.51,47.52,0.009280327763624167
823549,95.03,76.03,0.004605579153100231
823590,173.18,125.66,0.008930053631230507
823674,290.38,93.13,0.015415381959277448
823815,150.79,125.44,0.0076910903098570335
823831,142.55,142.55,0.007235125246519945
823832,174.23,83.41,0.008988155975466422
823836,84.48,52.8,0.004021788932444128
823871,95.03,69.69,0.004605579153100231
823886,63.36,52.8,0.0028531017798131427
823952,93.98,68.64,0.004547476808864315
